,tweet_id,timestamp,text,rating_denominator,name,rating,rating_numerator_new,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
1561,674255168825880576,2015-12-08 15:52:13,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,10,Bobbay,10/10,10,,512,1390,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1,Eskimo_dog,61.57,Siberian_husky,19.95,malamute,17.91
1563,674075285688614912,2015-12-08 03:57:26,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,10,Mitch,11/10,11,,267,941,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1,Airedale,30.54,Kerry_blue_terrier,25.0,Lakeland_terrier,18.87
1565,674053186244734976,2015-12-08 02:29:37,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",10,Stanley,10/10,10,,1212,3124,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,1,Cardigan,98.47,Pembroke,0.87,kelpie,0.22
1568,674042553264685056,2015-12-08 01:47:22,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,10,None,12/10,12,,119,685,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,1,toy_poodle,92.8,miniature_poodle,6.89,standard_poodle,0.13
1569,674038233588723717,2015-12-08 01:30:12,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,10,Kaiya,12/10,12,pupper,397,1049,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1,Eskimo_dog,35.85,Norwegian_elkhound,20.7,malamute,14.82
1570,674036086168010753,2015-12-08 01:21:40,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,10,Daisy,9/10,9,,193,812,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,1,toy_poodle,68.56,miniature_poodle,15.19,Maltese_dog,4.55
1572,674019345211760640,2015-12-08 00:15:09,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,10,Acro,10/10,10,puppo,286,1070,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,1,collie,99.27,borzoi,0.5,Shetland_sheepdog,0.17
1573,674014384960745472,2015-12-07 23:55:26,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,10,Aiden,11/10,11,,602,1478,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1,Pembroke,74.23,Cardigan,8.49,Eskimo_dog,6.83
1575,673956914389192708,2015-12-07 20:07:04,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,10,None,10/10,10,pupper,901,1853,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1,pug,58.62,Brabancon_griffon,8.27,Chihuahua,4.59
1578,673887867907739649,2015-12-07 15:32:42,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,10,None,10/10,10,,240,889,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,2,Brabancon_griffon,21.68,Chihuahua,19.1,golden_retriever,16.33
1580,673711475735838725,2015-12-07 03:51:47,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,10,None,10/10,10,,283,988,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg,1,Maltese_dog,60.74,toy_poodle,14.38,Sealyham_terrier,6.39
1582,673708611235921920,2015-12-07 03:40:24,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,10,Riley,12/10,12,,268,1017,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,1,golden_retriever,93.63,cocker_spaniel,2.42,Labrador_retriever,0.94
1583,673707060090052608,2015-12-07 03:34:14,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10,Raymond,10/10,10,pupper,368,1042,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,German_short-haired_pointer,93.58,kelpie,2.26,Labrador_retriever,0.88
1584,673705679337693185,2015-12-07 03:28:45,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,10,Dot,8/10,8,,386,1195,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,1,Shih-Tzu,16.54,Lhasa,11.7,Yorkshire_terrier,6.39
1588,673688752737402881,2015-12-07 02:21:29,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,10,Larry,9/10,9,,464,1193,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,1,soft-coated_wheaten_terrier,34.08,Sealyham_terrier,23.49,kuvasz,20.35
1591,673662677122719744,2015-12-07 00:37:52,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,10,Kendall,12/10,12,,345,1190,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1,Labrador_retriever,95.77,beagle,1.24,golden_retriever,0.57
1592,673656262056419329,2015-12-07 00:12:23,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,10,Albert,10/10,10,pupper,221,685,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1,bull_mastiff,70.06,Rhodesian_ridgeback,9.47,Brabancon_griffon,5.76
1596,673580926094458881,2015-12-06 19:13:01,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,10,None,8/10,8,,257,785,https://pbs.twimg.com/media/CVkKRqOXIAEX83-.jpg,1,beagle,98.51,basset,0.64,Walker_hound,0.35
1599,673359818736984064,2015-12-06 04:34:25,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,10,Steve,8/10,8,puppo,629,1366,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,1,English_setter,69.66,Brittany_spaniel,10.4,Ibizan_hound,3.48
1600,673355879178194945,2015-12-06 04:18:46,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,10,Koda,11/10,11,,535,1419,https://pbs.twimg.com/media/CVg9mTYWIAAu7J6.jpg,1,Rottweiler,52.92,miniature_pinscher,16.83,Appenzeller,10.05
1601,673352124999274496,2015-12-06 04:03:51,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,10,None,12/10,12,,508,1575,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,1,golden_retriever,67.28,Labrador_retriever,27.59,kuvasz,2.23
1604,673343217010679808,2015-12-06 03:28:27,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,10,None,11/10,11,,252,916,https://pbs.twimg.com/media/CVgyFSyU4AA9p1e.jpg,1,Chihuahua,54.14,Italian_greyhound,15.69,miniature_pinscher,6.96
1606,673320132811366400,2015-12-06 01:56:44,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,10,Frankie,11/10,11,,7354,12712,https://pbs.twimg.com/media/CVgdFjNWEAAxmbq.jpg,3,Samoyed,97.88,Pomeranian,1.28,Eskimo_dog,0.19
1607,673317986296586240,2015-12-06 01:48:12,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,10,None,10/10,10,,237,832,https://pbs.twimg.com/media/CVgbIobUYAEaeI3.jpg,2,miniature_pinscher,38.41,bloodhound,7.99,Rottweiler,6.86
1608,673295268553605120,2015-12-06 00:17:55,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,10,Eve,8/10,8,pupper,2957,7093,https://pbs.twimg.com/media/CVgGc9hWIAIe1bn.jpg,1,golden_retriever,88.92,Labrador_retriever,6.47,Great_Pyrenees,1.26
1609,673270968295534593,2015-12-05 22:41:22,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,10,Mac,11/10,11,,342,1016,https://pbs.twimg.com/media/CVfwXuWWIAAqnoi.jpg,1,Shih-Tzu,61.05,Maltese_dog,16.68,Old_English_sheepdog,13.2
1611,673213039743795200,2015-12-05 18:51:11,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,10,Dexter,10/10,10,doggo,787,2107,https://pbs.twimg.com/media/CVe7r7QVEAAc4Bg.jpg,1,schipperke,88.81,groenendael,4.77,kelpie,4.14
1614,672995267319328768,2015-12-05 04:25:50,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,10,Pumpkin,8/10,8,,270,895,https://pbs.twimg.com/media/CVb1mRiWcAADBsE.jpg,1,French_bulldog,71.96,boxer,16.69,Boston_bull,10.14
1615,672988786805112832,2015-12-05 04:00:04,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,10,Schnozz,10/10,10,pupper,269,925,https://pbs.twimg.com/media/CVbvjKqW4AA_CuD.jpg,1,Lakeland_terrier,83.66,West_Highland_white_terrier,7.39,wire-haired_fox_terrier,3.82
1618,672975131468300288,2015-12-05 03:05:49,This is Chuckles. He is one skeptical pupper. 10/10 stay woke Chuckles https://t.co/ZlcF0TIRW1,10,Chuckles,10/10,10,pupper,844,1580,https://pbs.twimg.com/media/CVbjRSIWsAElw2s.jpg,1,pug,83.64,Brabancon_griffon,4.47,French_bulldog,3.66
1620,672968025906282496,2015-12-05 02:37:35,This is Gustaf. He's a purebred Chevy Equinox. Loves to shred. Gnarly lil pup. Great with the babes. 11/10 https://t.co/7CbO2eMAgJ,10,Gustaf,11/10,11,puppo,502,1257,https://pbs.twimg.com/media/CVbc2V2WsAE3-kn.jpg,1,toy_poodle,67.8,miniature_poodle,16.03,Airedale,6.56
1621,672964561327235073,2015-12-05 02:23:49,This is Terry. He's a Toasty Western Sriracha. Doubles as a table. Great for parties. 10/10 would highly recommend https://t.co/1ui7a1ZLTT,10,Terry,10/10,10,,607,1348,https://pbs.twimg.com/media/CVbZsouWUAIsxMc.jpg,1,Chihuahua,29.23,pug,17.34,French_bulldog,4.55
1625,672877615439593473,2015-12-04 20:38:19,This is Oscar. He's getting bombarded with the snacks. Not sure he's happy about it. 8/10 for Oscar https://t.co/dJHI7uC2y3,10,Oscar,8/10,8,,328,977,https://pbs.twimg.com/media/CVaKn75XAAEU09u.jpg,1,Chihuahua,41.24,beagle,6.81,borzoi,4.51
1628,672640509974827008,2015-12-04 04:56:09,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down https://t.co/uNrmYDUa9M,10,Leonidas,9/10,9,,296,924,https://pbs.twimg.com/media/CVWy9v-VAAALSoE.jpg,1,Chesapeake_Bay_retriever,42.02,Cardigan,26.6,Labrador_retriever,4.25
1629,672622327801233409,2015-12-04 03:43:54,This lil pupper is sad because we haven't found Kony yet. RT to spread awareness. 12/10 would pet firmly https://t.co/Cv7dRdcMvQ,10,None,12/10,12,pupper,453,1219,https://pbs.twimg.com/media/CVWicBbUYAIomjC.jpg,1,golden_retriever,95.28,Labrador_retriever,1.08,clumber,0.88
1633,672594978741354496,2015-12-04 01:55:13,Meet Scott. Just trying to catch his train to work. Doesn't need everybody staring. 9/10 ignore the haters pupper https://t.co/jyXbZ35MYz,10,Scott,9/10,9,pupper,574,1257,https://pbs.twimg.com/media/CVWJkJXWsAInlZl.jpg,1,Great_Pyrenees,75.59,Old_English_sheepdog,8.23,Afghan_hound,2.7
1634,672591762242805761,2015-12-04 01:42:26,This is Taz. He boxes leaves. 10/10 https://t.co/bWQ0iIcP0w,10,Taz,10/10,10,,312,901,https://pbs.twimg.com/media/CVWGotpXAAMRfGq.jpg,1,kuvasz,77.77,Great_Pyrenees,11.25,golden_retriever,3.84
1637,672523490734551040,2015-12-03 21:11:09,When she says she'll be ready in a minute but you've been waiting in the car for almost an hour. 10/10 https://t.co/EH0N3dFKUi,10,None,10/10,10,,157,592,https://pbs.twimg.com/media/CVVIjGbWwAAxkN0.jpg,1,golden_retriever,56.6,chow,8.12,Irish_terrier,6.16
1638,672488522314567680,2015-12-03 18:52:12,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie https://t.co/rVfi6CCidK",10,Jackie,10/10,10,,404,1049,https://pbs.twimg.com/media/CVUovvHWwAAD-nu.jpg,1,Doberman,60.54,Rottweiler,10.84,Appenzeller,7.78
1639,672482722825261057,2015-12-03 18:29:09,This is light saber pup. Ready to fight off evil with light saber. 10/10 true hero https://t.co/LPPa3btIIt,10,light,10/10,10,puppo,557,1063,https://pbs.twimg.com/media/CVUjd14W4AE8tvO.jpg,1,West_Highland_white_terrier,58.62,borzoi,20.66,Great_Pyrenees,6.07
1640,672481316919734272,2015-12-03 18:23:34,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,10,Jazz,12/10,12,pupper,122,683,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,1,Border_collie,59.95,collie,10.62,Shetland_sheepdog,9.45
1642,672466075045466113,2015-12-03 17:23:00,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5,10,Franq,12/10,12,puppo,495,1284,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,1,cocker_spaniel,15.04,toy_poodle,8.86,Welsh_springer_spaniel,7.2
1644,672267570918129665,2015-12-03 04:14:13,When you accidentally open up the front facing camera. 10/10 https://t.co/jDXxZARQIZ,10,None,10/10,10,,574,1405,https://pbs.twimg.com/media/CVRfyZxWUAAFIQR.jpg,1,Irish_terrier,71.69,miniature_pinscher,5.12,Airedale,4.44
1647,672254177670729728,2015-12-03 03:21:00,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,10,Rolf,11/10,11,pupper,696,1356,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,1,pug,97.95,French_bulldog,1.69,Norwegian_elkhound,0.16
1648,672248013293752320,2015-12-03 02:56:30,10/10 for dog. 7/10 for cat. 12/10 for human. Much skill. Would pet all https://t.co/uhx5gfpx5k,10,None,10/10,10,,563,1633,https://pbs.twimg.com/media/CVROAIfWsAECA5t.jpg,1,Irish_terrier,41.32,Airedale,33.56,toy_poodle,2.8
1650,672239279297454080,2015-12-03 02:21:48,This is Ridley. He doesn't know how to couch. 7/10 https://t.co/UHJE0UgMf7,10,Ridley,7/10,7,,303,849,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,1,pug,33.25,French_bulldog,25.81,bull_mastiff,12.09
1652,672222792075620352,2015-12-03 01:16:17,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O,10,Cal,9/10,9,,198,747,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,1,beagle,95.82,basset,0.91,Italian_greyhound,0.77
1654,672169685991993344,2015-12-02 21:45:16,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 https://t.co/AjBkGTyCeO,10,Bradley,10/10,10,,344,967,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,1,cocker_spaniel,99.1,Sussex_spaniel,0.4,miniature_poodle,0.13
1655,672160042234327040,2015-12-02 21:06:56,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,10,Bubba,8/10,8,pupper,335,833,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,1,pug,56.1,French_bulldog,22.21,Labrador_retriever,6.55
1658,672095186491711488,2015-12-02 16:49:14,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe,10,Tuco,9/10,9,,342,937,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,1,pug,79.41,French_bulldog,14.08,bull_mastiff,4.47
1666,671866342182637568,2015-12-02 01:39:53,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,10,Dylan,10/10,10,,458,1058,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,1,Labrador_retriever,87.56,Chihuahua,3.22,golden_retriever,1.72
1669,671768281401958400,2015-12-01 19:10:13,When you try to recreate the scene from Lady &amp; The Tramp but then remember you don't have a significant other. 10/10 https://t.co/TASnD8Q08S,10,None,10/10,10,,461,1127,https://pbs.twimg.com/media/CVKZsHtWwAA6gPj.jpg,2,Chihuahua,50.04,French_bulldog,11.28,Italian_greyhound,6.29
1675,671561002136281088,2015-12-01 05:26:34,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,10,None,13/10,13,,6754,12038,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,1,Gordon_setter,46.94,black-and-tan_coonhound,27.09,Rottweiler,15.32
1678,671542985629241344,2015-12-01 04:14:59,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",10,JD,10/10,10,,529,1029,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,1,Shetland_sheepdog,98.03,collie,0.67,papillon,0.62
1680,671536543010570240,2015-12-01 03:49:23,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,10,Reginald,9/10,9,,376,1105,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,1,pug,53.77,bull_mastiff,22.06,French_bulldog,6.83
1682,671528761649688577,2015-12-01 03:18:27,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,10,Jax,10/10,10,,239,793,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,1,Doberman,78.26,black-and-tan_coonhound,10.97,Gordon_setter,5.21
1684,671518598289059840,2015-12-01 02:38:04,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,10,Scruffers,9/10,9,,274,889,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,1,Lakeland_terrier,42.83,wire-haired_fox_terrier,11.15,toy_poodle,10.5
1690,671485057807351808,2015-12-01 00:24:48,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,10,Penelope,11/10,11,puppo,220,715,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,1,Samoyed,62.79,Great_Pyrenees,27.64,kuvasz,5.79
1693,671357843010908160,2015-11-30 15:59:17,Tfw she says hello from the other side. 9/10 https://t.co/lS1TIDagIb,10,None,9/10,9,,146,376,https://pbs.twimg.com/media/CVEkZaPXIAEw5vr.jpg,1,Italian_greyhound,83.18,toy_terrier,4.33,Chihuahua,3.68
1694,671355857343524864,2015-11-30 15:51:24,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,10,Lou,10/10,10,puppo,112,456,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,1,miniature_poodle,31.38,toy_poodle,16.56,Irish_terrier,5.61
1696,671186162933985280,2015-11-30 04:37:05,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,10,Sparky,10/10,10,,193,690,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,1,Chihuahua,31.91,whippet,16.91,toy_terrier,12.58
1697,671182547775299584,2015-11-30 04:22:44,This pup holds the secrets of the universe in his left eye. 12/10 https://t.co/F7xwE0wmnu,10,None,12/10,12,puppo,314,1050,https://pbs.twimg.com/media/CVCE9uYXIAEtSzR.jpg,1,Rottweiler,33.12,kelpie,21.86,Appenzeller,18.25
1701,671154572044468225,2015-11-30 02:31:34,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu,10,Holly,11/10,11,puppo,205,664,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,1,Labrador_retriever,49.5,Chesapeake_Bay_retriever,35.02,golden_retriever,14.24
1702,671151324042559489,2015-11-30 02:18:39,*struggling to breathe properly* 12/10 https://t.co/NKHx0pcOii,10,None,12/10,12,,140,627,https://pbs.twimg.com/media/CVBokRSWsAADuXx.jpg,1,Rottweiler,78.12,black-and-tan_coonhound,6.12,kelpie,4.89
1703,671147085991960577,2015-11-30 02:01:49,This is a Helvetica Listerine named Rufus. This time Rufus will be ready for the UPS guy. He'll never expect it 9/10 https://t.co/34OhVhMkVr,10,None,9/10,9,,201,622,https://pbs.twimg.com/media/CVBktzQXAAAPpUA.jpg,1,Yorkshire_terrier,46.72,cairn,44.01,silky_terrier,5.87
1705,671138694582165504,2015-11-30 01:28:28,Me running from commitment. 10/10 https://t.co/ycVJyFFkES,10,None,10/10,10,,374,868,https://pbs.twimg.com/media/CVBdFahXAAAIe5Y.jpg,1,Samoyed,58.73,Great_Pyrenees,26.9,Pekinese,9.05
1706,671134062904504320,2015-11-30 01:10:04,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,10,Clarence,8/10,8,,176,699,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,1,Shih-Tzu,18.04,golden_retriever,18.02,Labrador_retriever,17.37
1709,671109016219725825,2015-11-29 23:30:32,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,10,Toby,8/10,8,,406,1074,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,1,basenji,85.6,beagle,3.67,toy_terrier,2.93
1710,670995969505435648,2015-11-29 16:01:20,Yea I can't handle this job anymore your dogs are too adorable. 12/10 https://t.co/N9W5L7BLTm,10,None,12/10,12,,269,1038,https://pbs.twimg.com/media/CU_bRIEWcAAUVC7.jpg,1,redbone,86.62,beagle,6.12,Rhodesian_ridgeback,2.43
1717,670823764196741120,2015-11-29 04:37:03,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,10,Remington,12/10,12,,173,729,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,1,Labrador_retriever,94.75,German_short-haired_pointer,1.7,Weimaraner,1.54
1719,670815497391357952,2015-11-29 04:04:12,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,10,Sage,10/10,10,,1434,2984,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,1,American_Staffordshire_terrier,91.97,Staffordshire_bullterrier,7.34,bull_mastiff,0.09
1720,670811965569282048,2015-11-29 03:50:10,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,10,Maggie,10/10,10,puppo,251,1063,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,1,basset,99.41,Walker_hound,0.4,beagle,0.14
1721,670807719151067136,2015-11-29 03:33:17,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",10,Andy,11/10,11,,456,1097,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,1,Old_English_sheepdog,95.8,Sealyham_terrier,1.39,Border_collie,0.46
1722,670804601705242624,2015-11-29 03:20:54,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,10,Mason,10/10,10,,892,1834,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,1,Pomeranian,86.86,Pekinese,9.01,chow,2.17
1723,670803562457407488,2015-11-29 03:16:46,I would do radical things in the name of Dog God. I'd believe every word in that book. 10/10 https://t.co/9ZuGAmLZDR,10,None,10/10,10,,83,319,https://pbs.twimg.com/media/CU8sSAvXIAAB1Py.jpg,1,basenji,34.41,Ibizan_hound,21.03,toy_terrier,19.63
1724,670797304698376195,2015-11-29 02:51:54,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,10,Trigger,11/10,11,,218,693,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,1,Pembroke,47.22,beagle,9.09,German_shepherd,6.44
1726,670789397210615808,2015-11-29 02:20:29,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY,10,None,9/10,9,,223,621,https://pbs.twimg.com/media/CU8fZSQWoAEVp6O.jpg,1,beagle,29.6,basset,14.35,bluetick,13.9
1729,670782429121134593,2015-11-29 01:52:48,"This dude slaps your girl's ass what do you do?
5/10 https://t.co/6dioUL6gcP",10,None,5/10,5,,717,1448,https://pbs.twimg.com/media/CU8ZDu9WwAADg3N.jpg,1,Chihuahua,95.3,French_bulldog,3.66,Boston_bull,0.2
1731,670778058496974848,2015-11-29 01:35:26,"""To bone or not to bone?""
10/10 https://t.co/4g5kFdxp6g",10,None,10/10,10,,69,315,https://pbs.twimg.com/media/CU8VFhuVAAAQW8B.jpg,1,pug,77.66,Brabancon_griffon,11.2,boxer,3.91
1733,670755717859713024,2015-11-29 00:06:39,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both https://t.co/F6bI9dF16E,10,Gin,9/10,9,,98,414,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,1,keeshond,99.41,Norwegian_elkhound,0.18,cairn,0.18
1736,670717338665226240,2015-11-28 21:34:09,*screams for a little bit and then crumples to the floor shaking* 12/10 https://t.co/W2MCt9pTed,10,None,12/10,12,,446,1118,https://pbs.twimg.com/media/CU7d2vKUcAAFZyI.jpg,1,Pomeranian,36.82,Pekinese,35.1,golden_retriever,11.49
1737,670704688707301377,2015-11-28 20:43:53,Meet Danny. He's too good to look at the road when he's driving. Absolute menace. 6/10 completely irresponsible https://t.co/I1lMUy1FqH,10,Danny,6/10,6,,345,730,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,1,Norwich_terrier,41.98,cairn,35.19,Norfolk_terrier,5.11
1739,670679630144274432,2015-11-28 19:04:19,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN,10,Pluto,8/10,8,,261,707,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,1,Ibizan_hound,34.27,Brittany_spaniel,22.91,Chihuahua,10.4
1740,670676092097810432,2015-11-28 18:50:15,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,10,Bloo,8/10,8,,38,231,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,1,Dandie_Dinmont,67.61,West_Highland_white_terrier,4.08,clumber,3.95
